transaction_id,customer_name,amount,date
TX104258,Customer_997,1780.1,2025-10-17 17:00:33.160554
TX104259,Customer_281,2009.51,2025-09-21 17:00:33.160554
TX104260,Customer_193,584.58,2025-10-02 17:00:33.160554
TX104261,Customer_415,4417.54,2025-11-12 17:00:33.160554
TX104262,Customer_1219,2079.98,2025-11-13 17:00:33.160554
TX104263,Customer_1082,1942.5,2025-10-29 17:00:33.160554
TX104264,Customer_1802,3301.85,2025-11-20 17:00:33.160554
TX104265,Customer_238,2215.75,2025-09-21 17:00:33.160554
TX104266,Customer_1459,3244.69,2025-11-12 17:00:33.160554
TX104267,Customer_1018,316.62,2025-10-25 17:00:33.160554
TX104268,Customer_731,4070.48,2025-11-11 17:00:33.160554
TX104269,Customer_1667,4703.11,2025-10-07 17:00:33.160554
TX104270,Customer_908,3247.34,2025-10-08 17:00:33.160554
TX104271,Customer_1368,4773.28,2025-10-12 17:00:33.160554
TX104272,Customer_1478,765.65,2025-10-18 17:00:33.160554
TX104273,Customer_1738,2392.31,2025-11-15 17:00:33.160554
TX104274,Customer_252,3013.02,2025-11-08 17:00:33.160554
TX104275,Customer_813,2912.87,2025-10-05 17:00:33.160554
TX104276,Customer_754,2013.29,2025-10-21 17:00:33.160554
TX104277,Customer_1284,1697.04,2025-11-05 17:00:33.160554
TX104278,Customer_1160,642.85,2025-09-29 17:00:33.160554
TX104279,Customer_195,1964.79,2025-10-29 17:00:33.160554
TX104280,Customer_804,821.68,2025-09-25 17:00:33.160554
TX104281,Customer_1692,3674.48,2025-11-05 17:00:33.160554
TX104282,Customer_264,1052.07,2025-11-15 17:00:33.160554
TX104283,Customer_1016,302.24,2025-09-27 17:00:33.160554
TX104284,Customer_828,2766.31,2025-11-19 17:00:33.160554
TX104285,Customer_23,2980.2,2025-11-10 17:00:33.160554
TX104286,Customer_841,4360.85,2025-10-21 17:00:33.160554
TX104287,Customer_1314,2889.14,2025-10-22 17:00:33.160554
TX104288,Customer_653,1733.95,2025-11-12 17:00:33.160554
TX104289,Customer_936,4017.03,2025-11-18 17:00:33.160554
TX104290,Customer_980,2705.99,2025-10-15 17:00:33.160554
TX104291,Customer_425,405.61,2025-10-01 17:00:33.160554
TX104292,Customer_480,2833.59,2025-11-08 17:00:33.160554
TX104293,Customer_780,4541.01,2025-09-27 17:00:33.160554
TX104294,Customer_193,1987.6,2025-09-29 17:00:33.160554
TX104295,Customer_385,1488.67,2025-10-21 17:00:33.160554
TX104296,Customer_1051,725.91,2025-11-16 17:00:33.160554
TX104297,Customer_145,765.71,2025-10-13 17:00:33.160554
TX104298,Customer_1151,2169.53,2025-11-13 17:00:33.160554
TX104299,Customer_154,2982.44,2025-10-01 17:00:33.160554
TX104300,Customer_1433,412.27,2025-09-30 17:00:33.160554
TX104301,Customer_1783,4698.45,2025-10-11 17:00:33.160554
TX104302,Customer_738,3778.12,2025-10-31 17:00:33.160554
TX104303,Customer_986,2937.25,2025-09-24 17:00:33.160554
TX104304,Customer_118,4143.91,2025-10-27 17:00:33.160554
TX104305,Customer_1399,410.13,2025-11-05 17:00:33.160554
TX104306,Customer_657,2389.43,2025-10-28 17:00:33.160554
TX104307,Customer_1637,3154.16,2025-10-29 17:00:33.160554
TX104308,Customer_874,4144.98,2025-10-24 17:00:33.160554
TX104309,Customer_142,3919.51,2025-10-06 17:00:33.160554
TX104310,Customer_969,1392.58,2025-09-30 17:00:33.160554
TX104311,Customer_575,4704.99,2025-11-09 17:00:33.160554
TX104312,Customer_653,630.49,2025-10-18 17:00:33.160554
TX104313,Customer_1285,4376.92,2025-11-01 17:00:33.160554
TX104314,Customer_760,4854.99,2025-10-30 17:00:33.160554
TX104315,Customer_1861,894.0,2025-10-11 17:00:33.160554
TX104316,Customer_857,3613.11,2025-11-20 17:00:33.160554
TX104317,Customer_1065,211.02,2025-11-08 17:00:33.160554
TX104318,Customer_386,2033.06,2025-09-28 17:00:33.160554
TX104319,Customer_812,2586.25,2025-10-20 17:00:33.160554
TX104320,Customer_1547,2907.42,2025-11-04 17:00:33.160554
TX104321,Customer_373,4680.33,2025-11-02 17:00:33.160554
TX104322,Customer_598,3364.53,2025-11-13 17:00:33.160554
TX104323,Customer_355,2411.58,2025-09-27 17:00:33.160554
TX104324,Customer_1815,4050.28,2025-10-02 17:00:33.160554
TX104325,Customer_1169,4753.16,2025-09-25 17:00:33.160554
TX104326,Customer_996,120.11,2025-11-14 17:00:33.160554
TX104327,Customer_433,4912.78,2025-10-08 17:00:33.160554
TX104328,Customer_698,439.8,2025-10-20 17:00:33.160554
TX104329,Customer_699,4073.79,2025-10-22 17:00:33.160554
TX104330,Customer_1815,1408.87,2025-11-15 17:00:33.160554
TX104331,Customer_815,669.58,2025-10-24 17:00:33.160554
TX104332,Customer_831,2204.88,2025-10-16 17:00:33.160554
TX104333,Customer_1850,3223.34,2025-10-15 17:00:33.160554
TX104334,Customer_934,1910.95,2025-10-25 17:00:33.160554
TX104335,Customer_1246,282.28,2025-10-12 17:00:33.160554
TX104336,Customer_1546,3001.31,2025-09-27 17:00:33.160554
TX104337,Customer_895,4512.99,2025-10-14 17:00:33.160554
TX104338,Customer_1780,1922.24,2025-10-17 17:00:33.160554
TX104339,Customer_1711,1089.5,2025-11-13 17:00:33.160554
TX104340,Customer_993,2218.46,2025-10-25 17:00:33.160554
TX104341,Customer_1979,251.33,2025-11-13 17:00:33.160554
TX104342,Customer_326,4104.23,2025-10-03 17:00:33.160554
TX104343,Customer_481,4133.44,2025-09-29 17:00:33.160554
TX104344,Customer_1024,2944.12,2025-11-07 17:00:33.160554
TX104345,Customer_229,1771.98,2025-10-20 17:00:33.160554
TX104346,Customer_1327,4000.92,2025-10-20 17:00:33.160554
TX104347,Customer_229,2777.89,2025-10-21 17:00:33.160554
TX104348,Customer_244,4131.4,2025-10-22 17:00:33.160554
TX104349,Customer_254,3160.98,2025-10-31 17:00:33.160554
TX104350,Customer_871,3924.18,2025-09-22 17:00:33.160554
TX104351,Customer_619,2996.83,2025-09-21 17:00:33.160554
TX104352,Customer_1616,2076.56,2025-10-01 17:00:33.160554
TX104353,Customer_386,4790.15,2025-11-19 17:00:33.160554
TX104354,Customer_1092,2710.16,2025-11-14 17:00:33.160554
TX104355,Customer_225,3029.4,2025-10-24 17:00:33.160554
TX104356,Customer_1122,1110.23,2025-11-12 17:00:33.160554
TX104357,Customer_122,3132.0,2025-09-21 17:00:33.160554
TX104358,Customer_104,2862.32,2025-10-02 17:00:33.160554
TX104359,Customer_969,932.34,2025-11-09 17:00:33.160554
TX104360,Customer_739,307.34,2025-10-10 17:00:33.160554
TX104361,Customer_294,3025.75,2025-09-24 17:00:33.160554
TX104362,Customer_1180,3820.82,2025-10-22 17:00:33.160554
TX104363,Customer_906,2621.77,2025-10-07 17:00:33.160554
TX104364,Customer_1162,1141.6,2025-11-10 17:00:33.160554
TX104365,Customer_1648,3335.94,2025-10-26 17:00:33.160554
TX104366,Customer_1742,409.73,2025-11-19 17:00:33.160554
TX104367,Customer_1090,2214.75,2025-09-28 17:00:33.160554
TX104368,Customer_1502,825.2,2025-11-08 17:00:33.160554
TX104369,Customer_1276,930.45,2025-10-14 17:00:33.160554
TX104370,Customer_154,1019.45,2025-10-11 17:00:33.160554
TX104371,Customer_726,1939.67,2025-11-01 17:00:33.160554
TX104372,Customer_1211,265.24,2025-10-28 17:00:33.160554
TX104373,Customer_1115,1994.99,2025-11-20 17:00:33.160554
TX104374,Customer_1685,2563.42,2025-10-13 17:00:33.160554
TX104375,Customer_1264,2421.64,2025-11-01 17:00:33.160554
TX104376,Customer_1584,1920.09,2025-10-09 17:00:33.160554
TX104377,Customer_76,4197.34,2025-11-11 17:00:33.160554
TX104378,Customer_1389,735.18,2025-09-24 17:00:33.160554
TX104379,Customer_907,2533.43,2025-10-02 17:00:33.160554
TX104380,Customer_101,319.59,2025-11-15 17:00:33.160554
TX104381,Customer_812,365.07,2025-10-28 17:00:33.160554
TX104382,Customer_377,2873.59,2025-10-14 17:00:33.160554
TX104383,Customer_1334,2834.43,2025-09-30 17:00:33.160554
TX104384,Customer_1638,4391.39,2025-09-24 17:00:33.160554
TX104385,Customer_1908,2793.79,2025-09-30 17:00:33.160554
TX104386,Customer_1460,4799.36,2025-11-07 17:00:33.160554
TX104387,Customer_909,252.99,2025-10-30 17:00:33.160554
TX104388,Customer_627,499.06,2025-11-10 17:00:33.160554
TX104389,Customer_1534,229.89,2025-10-13 17:00:33.160554
TX104390,Customer_1449,934.53,2025-11-13 17:00:33.160554
TX104391,Customer_720,2710.94,2025-11-13 17:00:33.160554
TX104392,Customer_573,3231.41,2025-09-23 17:00:33.160554
TX104393,Customer_905,237.47,2025-11-10 17:00:33.160554
TX104394,Customer_142,4730.39,2025-11-14 17:00:33.160554
TX104395,Customer_53,4212.41,2025-09-26 17:00:33.160554
TX104396,Customer_433,1490.1,2025-11-05 17:00:33.160554
TX104397,Customer_1809,395.17,2025-11-19 17:00:33.160554
TX104398,Customer_205,857.74,2025-11-04 17:00:33.160554
TX104399,Customer_82,643.45,2025-11-17 17:00:33.160554
TX104400,Customer_780,625.19,2025-11-12 17:00:33.160554
TX104401,Customer_1422,2597.62,2025-10-15 17:00:33.160554
TX104402,Customer_1215,1236.78,2025-11-01 17:00:33.160554
TX104403,Customer_1624,1797.12,2025-10-11 17:00:33.160554
TX104404,Customer_1477,4947.63,2025-11-14 17:00:33.160554
TX104405,Customer_663,3424.73,2025-11-16 17:00:33.160554
TX104406,Customer_1281,4745.41,2025-09-22 17:00:33.160554
TX104407,Customer_291,721.36,2025-11-16 17:00:33.160554
TX104408,Customer_501,1916.88,2025-10-15 17:00:33.160554
TX104409,Customer_1654,2778.11,2025-11-14 17:00:33.160554
TX104410,Customer_1344,393.02,2025-10-09 17:00:33.160554
TX104411,Customer_1261,30.9,2025-10-18 17:00:33.160554
TX104412,Customer_528,3355.47,2025-11-20 17:00:33.160554
TX104413,Customer_463,3212.68,2025-11-07 17:00:33.160554
TX104414,Customer_423,2059.84,2025-09-24 17:00:33.160554
TX104415,Customer_93,2453.32,2025-11-12 17:00:33.160554
TX104416,Customer_1414,2083.06,2025-10-18 17:00:33.160554
TX104417,Customer_703,129.79,2025-10-09 17:00:33.160554
TX104418,Customer_880,1683.5,2025-11-13 17:00:33.160554
TX104419,Customer_1960,893.64,2025-11-02 17:00:33.160554
TX104420,Customer_996,501.14,2025-11-13 17:00:33.160554
TX104421,Customer_1118,4784.03,2025-10-21 17:00:33.160554
TX104422,Customer_1971,3000.81,2025-11-10 17:00:33.160554
TX104423,Customer_351,3645.99,2025-10-20 17:00:33.160554
TX104424,Customer_1085,1583.67,2025-10-07 17:00:33.160554
TX104425,Customer_1432,1971.8,2025-11-14 17:00:33.160554
TX104426,Customer_868,1192.25,2025-11-02 17:00:33.160554
TX104427,Customer_599,493.86,2025-11-11 17:00:33.160554
TX104428,Customer_52,903.37,2025-10-23 17:00:33.160554
TX104429,Customer_1399,3989.6,2025-11-02 17:00:33.160554
TX104430,Customer_1997,3390.95,2025-11-02 17:00:33.160554
TX104431,Customer_263,2739.18,2025-11-06 17:00:33.160554
TX104432,Customer_436,2380.7,2025-09-25 17:00:33.160554
TX104433,Customer_1476,4612.95,2025-10-04 17:00:33.160554
TX104434,Customer_1017,372.95,2025-10-26 17:00:33.160554
TX104435,Customer_1390,1410.2,2025-09-29 17:00:33.160554
TX104436,Customer_676,1756.19,2025-09-21 17:00:33.160554
TX104437,Customer_1520,3914.3,2025-10-15 17:00:33.160554
TX104438,Customer_995,4962.65,2025-10-04 17:00:33.160554
TX104439,Customer_1617,1210.95,2025-10-03 17:00:33.160554
TX104440,Customer_1423,4372.79,2025-10-06 17:00:33.160554
TX104441,Customer_1028,4154.81,2025-10-10 17:00:33.160554
TX104442,Customer_1549,1131.04,2025-10-30 17:00:33.160554
TX104443,Customer_1903,2002.67,2025-11-08 17:00:33.160554
TX104444,Customer_995,2054.27,2025-11-19 17:00:33.160554
TX104445,Customer_1605,4891.32,2025-10-02 17:00:33.160554
TX104446,Customer_1130,912.65,2025-11-02 17:00:33.160554
TX104447,Customer_1211,3997.8,2025-09-26 17:00:33.160554
TX104448,Customer_1999,1677.62,2025-10-08 17:00:33.160554
TX104449,Customer_1876,3657.04,2025-10-19 17:00:33.160554
TX104450,Customer_1907,2105.85,2025-11-06 17:00:33.160554
TX104451,Customer_56,2896.02,2025-11-17 17:00:33.160554
TX104452,Customer_1704,4164.73,2025-10-17 17:00:33.160554
TX104453,Customer_1837,4022.79,2025-10-03 17:00:33.160554
TX104454,Customer_320,4333.45,2025-11-13 17:00:33.160554
TX104455,Customer_1622,307.49,2025-11-18 17:00:33.160554
TX104456,Customer_489,3463.33,2025-10-22 17:00:33.160554
TX104457,Customer_1644,708.54,2025-10-17 17:00:33.160554
TX104458,Customer_1935,2084.93,2025-09-28 17:00:33.160554
TX104459,Customer_1045,2747.46,2025-10-25 17:00:33.160554
TX104460,Customer_1905,2019.67,2025-10-10 17:00:33.160554
TX104461,Customer_1106,2602.86,2025-10-27 17:00:33.160554
TX104462,Customer_1753,4982.67,2025-11-12 17:00:33.160554
TX104463,Customer_1887,684.73,2025-10-28 17:00:33.160554
TX104464,Customer_1435,3380.53,2025-11-11 17:00:33.160554
TX104465,Customer_478,1986.04,2025-10-13 17:00:33.160554
TX104466,Customer_970,673.72,2025-11-01 17:00:33.160554
TX104467,Customer_1789,802.1,2025-11-01 17:00:33.160554
TX104468,Customer_1225,4746.87,2025-10-24 17:00:33.160554
TX104469,Customer_1160,4399.21,2025-10-19 17:00:33.160554
TX104470,Customer_589,4536.14,2025-10-07 17:00:33.160554
TX104471,Customer_1778,4957.75,2025-11-16 17:00:33.160554
TX104472,Customer_731,1049.49,2025-09-21 17:00:33.160554
TX104473,Customer_1396,1783.64,2025-09-27 17:00:33.160554
TX104474,Customer_928,3349.4,2025-09-25 17:00:33.160554
TX104475,Customer_123,2424.17,2025-10-27 17:00:33.160554
TX104476,Customer_959,2097.76,2025-10-25 17:00:33.160554
TX104477,Customer_1522,1795.48,2025-09-24 17:00:33.160554
TX104478,Customer_409,2972.97,2025-10-05 17:00:33.160554
TX104479,Customer_363,2882.21,2025-11-01 17:00:33.160554
TX104480,Customer_138,815.67,2025-11-10 17:00:33.160554
TX104481,Customer_1547,2363.98,2025-10-05 17:00:33.160554
TX104482,Customer_1360,2771.82,2025-10-18 17:00:33.160554
TX104483,Customer_1011,2855.73,2025-09-23 17:00:33.160554
TX104484,Customer_1578,1058.43,2025-11-20 17:00:33.160554
TX104485,Customer_911,3713.93,2025-11-15 17:00:33.160554
TX104486,Customer_675,135.74,2025-10-01 17:00:33.160554
TX104487,Customer_161,1780.61,2025-11-05 17:00:33.160554
TX104488,Customer_571,3903.26,2025-10-26 17:00:33.160554
TX104489,Customer_1683,2823.83,2025-09-27 17:00:33.160554
TX104490,Customer_1583,1313.2,2025-10-24 17:00:33.160554
TX104491,Customer_814,3477.82,2025-10-31 17:00:33.160554
TX104492,Customer_1916,2841.28,2025-10-16 17:00:33.160554
TX104493,Customer_659,3983.26,2025-11-03 17:00:33.160554
TX104494,Customer_531,3677.78,2025-11-10 17:00:33.160554
TX104495,Customer_201,3054.44,2025-09-29 17:00:33.160554
TX104496,Customer_129,2446.01,2025-10-01 17:00:33.160554
TX104497,Customer_1198,674.58,2025-11-16 17:00:33.160554
TX104498,Customer_1401,1314.05,2025-11-07 17:00:33.160554
TX104499,Customer_935,2101.31,2025-10-29 17:00:33.160554
TX104500,Customer_1983,3000.5,2025-10-12 17:00:33.160554
TX104501,Customer_1332,2573.4,2025-10-09 17:00:33.160554
TX104502,Customer_1008,1448.04,2025-11-05 17:00:33.160554
TX104503,Customer_1240,42.26,2025-11-14 17:00:33.160554
TX104504,Customer_1158,2486.23,2025-10-02 17:00:33.160554
TX104505,Customer_1744,1435.27,2025-10-14 17:00:33.160554
TX104506,Customer_645,3675.7,2025-10-07 17:00:33.160554
TX104507,Customer_1470,129.49,2025-10-24 17:00:33.160554
TX104508,Customer_1548,2928.29,2025-11-07 17:00:33.160554
TX104509,Customer_1430,4707.96,2025-10-09 17:00:33.160554
TX104510,Customer_1751,880.3,2025-09-27 17:00:33.160554
TX104511,Customer_2000,2363.53,2025-11-10 17:00:33.160554
TX104512,Customer_375,466.2,2025-09-30 17:00:33.160554
TX104513,Customer_1585,3132.15,2025-09-21 17:00:33.160554
TX104514,Customer_600,2757.15,2025-11-02 17:00:33.160554
TX104515,Customer_1310,2042.75,2025-09-26 17:00:33.160554
TX104516,Customer_1596,2611.67,2025-11-17 17:00:33.160554
TX104517,Customer_1883,4483.91,2025-11-14 17:00:33.160554
TX104518,Customer_459,989.51,2025-11-10 17:00:33.160554
TX104519,Customer_1268,122.6,2025-11-09 17:00:33.160554
TX104520,Customer_1966,4309.71,2025-10-03 17:00:33.160554
TX104521,Customer_1327,2889.81,2025-10-01 17:00:33.160554
TX104522,Customer_560,4454.39,2025-09-27 17:00:33.160554
TX104523,Customer_475,2988.76,2025-10-18 17:00:33.160554
TX104524,Customer_886,4052.7,2025-11-18 17:00:33.160554
TX104525,Customer_1755,2154.07,2025-10-24 17:00:33.160554
TX104526,Customer_1734,3751.8,2025-10-09 17:00:33.160554
TX104527,Customer_198,4566.08,2025-11-03 17:00:33.160554
TX104528,Customer_853,2864.89,2025-09-27 17:00:33.160554
TX104529,Customer_628,912.12,2025-10-10 17:00:33.160554
TX104530,Customer_1876,1351.3,2025-11-13 17:00:33.160554
TX104531,Customer_1046,1001.24,2025-10-17 17:00:33.160554
TX104532,Customer_1697,1241.82,2025-11-19 17:00:33.160554
TX104533,Customer_632,1539.01,2025-10-29 17:00:33.160554
TX104534,Customer_1339,2780.12,2025-11-03 17:00:33.160554
TX104535,Customer_622,2944.08,2025-10-22 17:00:33.160554
TX104536,Customer_1972,2138.23,2025-10-16 17:00:33.160554
TX104537,Customer_622,3080.95,2025-09-23 17:00:33.160554
TX104538,Customer_45,417.06,2025-11-10 17:00:33.160554
TX104539,Customer_961,448.06,2025-10-27 17:00:33.160554
TX104540,Customer_830,867.43,2025-10-21 17:00:33.160554
TX104541,Customer_91,2595.21,2025-09-29 17:00:33.160554
TX104542,Customer_414,1077.83,2025-10-03 17:00:33.160554
TX104543,Customer_66,1423.59,2025-10-24 17:00:33.160554
TX104544,Customer_1162,2007.56,2025-11-03 17:00:33.160554
TX104545,Customer_1722,4061.21,2025-10-06 17:00:33.160554
TX104546,Customer_1082,79.17,2025-10-25 17:00:33.160554
TX104547,Customer_1482,3250.4,2025-11-14 17:00:33.160554
TX104548,Customer_1325,3347.69,2025-11-14 17:00:33.160554
TX104549,Customer_552,3995.29,2025-10-25 17:00:33.160554
TX104550,Customer_1262,4664.44,2025-11-10 17:00:33.160554
TX104551,Customer_1600,110.49,2025-10-02 17:00:33.160554
TX104552,Customer_614,777.38,2025-11-05 17:00:33.160554
TX104553,Customer_707,4431.99,2025-11-13 17:00:33.160554
TX104554,Customer_448,2298.01,2025-10-12 17:00:33.160554
TX104555,Customer_1595,2827.31,2025-10-11 17:00:33.160554
TX104556,Customer_1893,3318.51,2025-10-23 17:00:33.160554
TX104557,Customer_1269,3398.54,2025-11-19 17:00:33.160554
TX104558,Customer_1313,4659.38,2025-11-07 17:00:33.160554
TX104559,Customer_192,4984.78,2025-10-19 17:00:33.160554
TX104560,Customer_962,3603.59,2025-11-09 17:00:33.160554
TX104561,Customer_58,1443.23,2025-09-26 17:00:33.160554
TX104562,Customer_253,4399.96,2025-09-27 17:00:33.160554
TX104563,Customer_1552,255.61,2025-10-21 17:00:33.160554
TX104564,Customer_995,1163.09,2025-09-30 17:00:33.160554
TX104565,Customer_393,4487.95,2025-09-27 17:00:33.160554
TX104566,Customer_1000,1288.4,2025-11-02 17:00:33.160554
TX104567,Customer_1103,1111.05,2025-10-07 17:00:33.160554
TX104568,Customer_1804,699.25,2025-11-09 17:00:33.160554
TX104569,Customer_685,4296.97,2025-09-25 17:00:33.160554
TX104570,Customer_1132,2505.29,2025-11-20 17:00:33.160554
TX104571,Customer_659,3377.72,2025-11-02 17:00:33.160554
TX104572,Customer_672,1202.94,2025-10-06 17:00:33.160554
TX104573,Customer_222,3792.62,2025-11-13 17:00:33.160554
TX104574,Customer_1910,3802.43,2025-11-04 17:00:33.160554
TX104575,Customer_27,1569.86,2025-10-07 17:00:33.160554
TX104576,Customer_1973,2059.31,2025-10-05 17:00:33.160554
TX104577,Customer_1637,1056.35,2025-10-24 17:00:33.160554
TX104578,Customer_672,4883.04,2025-10-29 17:00:33.160554
TX104579,Customer_75,3231.56,2025-10-27 17:00:33.160554
TX104580,Customer_1663,4673.37,2025-09-26 17:00:33.160554
TX104581,Customer_34,1523.89,2025-09-29 17:00:33.160554
TX104582,Customer_1946,3911.64,2025-10-01 17:00:33.160554
TX104583,Customer_1040,3831.63,2025-11-04 17:00:33.160554
TX104584,Customer_1614,3461.36,2025-10-18 17:00:33.160554
TX104585,Customer_1668,4828.54,2025-11-02 17:00:33.160554
TX104586,Customer_345,1973.84,2025-10-01 17:00:33.160554
TX104587,Customer_1401,662.28,2025-11-16 17:00:33.160554
TX104588,Customer_1703,3361.83,2025-10-03 17:00:33.160554
TX104589,Customer_135,3649.26,2025-10-31 17:00:33.160554
TX104590,Customer_1647,2879.55,2025-11-06 17:00:33.160554
TX104591,Customer_1442,1042.02,2025-10-26 17:00:33.160554
TX104592,Customer_109,2527.24,2025-11-10 17:00:33.160554
TX104593,Customer_695,1567.83,2025-10-10 17:00:33.160554
TX104594,Customer_286,2143.06,2025-09-22 17:00:33.160554
TX104595,Customer_269,3229.64,2025-10-25 17:00:33.160554
TX104596,Customer_1270,3728.62,2025-10-04 17:00:33.160554
TX104597,Customer_262,1168.8,2025-10-31 17:00:33.160554
TX104598,Customer_369,2032.57,2025-11-07 17:00:33.160554
TX104599,Customer_395,1353.12,2025-11-03 17:00:33.160554
TX104600,Customer_1170,1001.17,2025-10-01 17:00:33.160554
TX104601,Customer_21,3919.1,2025-11-09 17:00:33.160554
TX104602,Customer_1415,4547.17,2025-10-28 17:00:33.160554
TX104603,Customer_1372,1857.46,2025-10-07 17:00:33.160554
TX104604,Customer_1944,3758.88,2025-10-09 17:00:33.160554
TX104605,Customer_890,4486.01,2025-10-25 17:00:33.160554
TX104606,Customer_688,4232.16,2025-10-15 17:00:33.160554
TX104607,Customer_440,922.24,2025-10-10 17:00:33.160554
TX104608,Customer_388,4781.9,2025-09-27 17:00:33.160554
TX104609,Customer_421,1889.62,2025-10-24 17:00:33.160554
TX104610,Customer_1407,1702.81,2025-10-25 17:00:33.160554
TX104611,Customer_646,321.53,2025-10-05 17:00:33.160554
TX104612,Customer_802,2436.01,2025-10-29 17:00:33.160554
TX104613,Customer_71,553.98,2025-10-27 17:00:33.160554
TX104614,Customer_1091,1250.21,2025-10-24 17:00:33.160554
TX104615,Customer_1248,1591.54,2025-11-02 17:00:33.160554
TX104616,Customer_1206,4046.04,2025-09-30 17:00:33.160554
TX104617,Customer_418,4378.69,2025-09-30 17:00:33.160554
TX104618,Customer_1835,1519.31,2025-11-08 17:00:33.160554
TX104619,Customer_1331,4294.9,2025-10-14 17:00:33.160554
TX104620,Customer_524,4287.58,2025-10-17 17:00:33.160554
TX104621,Customer_1592,3825.61,2025-10-27 17:00:33.160554
TX104622,Customer_214,742.01,2025-11-16 17:00:33.160554
TX104623,Customer_1029,3454.71,2025-10-25 17:00:33.160554
TX104624,Customer_1931,4725.67,2025-10-26 17:00:33.160554
TX104625,Customer_1427,3415.88,2025-10-02 17:00:33.160554
TX104626,Customer_1451,1664.77,2025-09-23 17:00:33.160554
TX104627,Customer_1667,2507.89,2025-11-07 17:00:33.160554
TX104628,Customer_484,3232.17,2025-10-05 17:00:33.160554
TX104629,Customer_1562,2557.75,2025-10-27 17:00:33.160554
TX104630,Customer_275,608.57,2025-11-07 17:00:33.160554
TX104631,Customer_729,1567.2,2025-10-14 17:00:33.160554
TX104632,Customer_1483,4013.96,2025-09-28 17:00:33.160554
TX104633,Customer_1071,4308.48,2025-09-27 17:00:33.160554
TX104634,Customer_55,695.13,2025-11-05 17:00:33.160554
TX104635,Customer_1822,4762.41,2025-10-16 17:00:33.160554
TX104636,Customer_1765,1650.82,2025-09-24 17:00:33.160554
TX104637,Customer_154,3314.95,2025-10-03 17:00:33.160554
TX104638,Customer_1462,3761.61,2025-10-29 17:00:33.160554
TX104639,Customer_1081,4061.61,2025-11-19 17:00:33.160554
TX104640,Customer_1615,4729.29,2025-10-24 17:00:33.160554
TX104641,Customer_84,1571.47,2025-10-18 17:00:33.160554
TX104642,Customer_834,4293.95,2025-09-23 17:00:33.160554
TX104643,Customer_1608,667.12,2025-09-29 17:00:33.160554
TX104644,Customer_353,3528.15,2025-09-26 17:00:33.160554
TX104645,Customer_827,3712.47,2025-11-12 17:00:33.160554
TX104646,Customer_244,3391.84,2025-09-27 17:00:33.160554
TX104647,Customer_1046,1269.05,2025-11-04 17:00:33.160554
TX104648,Customer_1937,4366.49,2025-11-01 17:00:33.160554
TX104649,Customer_588,852.6,2025-10-19 17:00:33.160554
TX104650,Customer_653,277.64,2025-11-02 17:00:33.160554
TX104651,Customer_984,3590.15,2025-10-08 17:00:33.160554
TX104652,Customer_1302,2382.62,2025-11-01 17:00:33.160554
TX104653,Customer_638,4247.0,2025-10-29 17:00:33.160554
TX104654,Customer_113,1923.15,2025-09-23 17:00:33.160554
TX104655,Customer_1691,849.71,2025-10-09 17:00:33.160554
TX104656,Customer_155,4183.85,2025-10-01 17:00:33.160554
TX104657,Customer_77,2749.06,2025-11-06 17:00:33.160554
TX104658,Customer_1097,954.09,2025-11-06 17:00:33.160554
TX104659,Customer_1098,3604.72,2025-10-29 17:00:33.160554
TX104660,Customer_493,2560.46,2025-11-19 17:00:33.160554
TX104661,Customer_493,3025.52,2025-09-25 17:00:33.160554
TX104662,Customer_719,2309.88,2025-11-08 17:00:33.160554
TX104663,Customer_1053,4145.26,2025-09-29 17:00:33.160554
TX104664,Customer_635,4149.52,2025-11-15 17:00:33.160554
TX104665,Customer_161,3549.85,2025-10-27 17:00:33.160554
TX104666,Customer_534,535.95,2025-11-10 17:00:33.160554
TX104667,Customer_1060,4195.88,2025-09-30 17:00:33.160554
TX104668,Customer_847,3358.35,2025-10-09 17:00:33.160554
TX104669,Customer_1158,3488.15,2025-11-16 17:00:33.160554
TX104670,Customer_778,1821.28,2025-10-14 17:00:33.160554
TX104671,Customer_1011,4397.6,2025-10-27 17:00:33.160554
TX104672,Customer_893,3629.6,2025-09-22 17:00:33.160554
TX104673,Customer_671,571.83,2025-10-24 17:00:33.160554
TX104674,Customer_734,2044.81,2025-10-01 17:00:33.160554
TX104675,Customer_568,4433.04,2025-11-14 17:00:33.160554
TX104676,Customer_1335,245.51,2025-09-26 17:00:33.160554
TX104677,Customer_289,4807.47,2025-10-20 17:00:33.160554
TX104678,Customer_419,3399.02,2025-10-31 17:00:33.160554
TX104679,Customer_1753,3160.57,2025-10-21 17:00:33.160554
TX104680,Customer_1639,1360.09,2025-10-20 17:00:33.160554
TX104681,Customer_1965,1251.47,2025-09-23 17:00:33.160554
TX104682,Customer_1243,4710.87,2025-10-08 17:00:33.160554
TX104683,Customer_1839,1498.38,2025-11-02 17:00:33.160554
TX104684,Customer_483,3879.77,2025-10-20 17:00:33.160554
TX104685,Customer_427,1971.68,2025-10-04 17:00:33.160554
TX104686,Customer_927,704.88,2025-09-24 17:00:33.160554
TX104687,Customer_1432,63.47,2025-10-23 17:00:33.160554
TX104688,Customer_499,2725.84,2025-10-27 17:00:33.160554
TX104689,Customer_953,4879.14,2025-10-19 17:00:33.160554
TX104690,Customer_595,1851.99,2025-10-04 17:00:33.160554
